Pred: don           True: don
Pred: tem           True: tem
Pred: perate        True: perate
Pred: </s>          True: </s>

LOSS: 0.021304244175553322 
------------------------- 
Pred: self          True: self
Pred: ie            True: ie
Pred: </s>          True: </s>

Pred: ten           True: ten
Pred: nis           True: nis
Pred: </s>          True: </s>

Pred: fish          True: fish
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: wa            True: wa
Pred: iting         True: iting
Pred: </s>          True: </s>

LOSS: 0.04142826423048973 
------------------------- 
Pred: mc            True: mc
Pred: donald        True: donald
Pred: s             True: s
Pred: </s>          True: </s>

Pred: ch            True: ch
Pred: icago         True: icago
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: school        True: school
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: paper         True: paper
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.09122737497091293 
------------------------- 
Pred: card          True: card
Pred: inals         True: inals
Pred: </s>          True: </s>

Pred: winter        True: winter
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: s             True: s
Pred: alt           True: alt
Pred: </s>          True: </s>

Pred: 19            True: 19
Pred: 36            True: 36
Pred: </s>          True: </s>

LOSS: 0.04581467807292938 
------------------------- 
Pred: jer           True: jer
Pred: sey           True: sey
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: lake          True: lake
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: sur           True: sur
Pred: r             True: r
Pred: web           True: web
Pred: </s>          True: </s>

Pred: yellow        True: yellow
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.09523935616016388 
------------------------- 
Pred: 12            True: 12
Pred:  feet         True:  feet
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: is            True: is
Pred: rael          True: rael
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: tom           True: tom
Pred: ato           True: ato
Pred:  paste        True:  paste
Pred:  sauce        True:  sauce
Pred:  or           True:  or
Pred:  nap          True:  nap
Pred: </s>          True: olit
Pred: ana           True: ana
Pred: </s>          True: </s>

Pred: home          True: home
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.24147827923297882 
------------------------- 
Pred: high          True: high
Pred:  speed        True:  speed
Pred: </s>          True: </s>

Pred: worker        True: worker
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: o             True: o
Pred: cean          True: cean
Pred: </s>          True: </s>

Pred: cit           True: cit
Pred: rus           True: rus
Pred: </s>          True: </s>

LOSS: 0.07520811259746552 
------------------------- 
Pred: mar           True: mar
Pred: ble           True: ble
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: fried         True: fried
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: flying        True: flying
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: ann           True: ann
Pred: ana           True: ana
Pred: </s>          True: </s>

LOSS: 0.0963415801525116 
------------------------- 
Pred: coins         True: coins
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: tree          True: tree
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: tw            True: tw
Pred: enty          True: enty
Pred: </s>          True: </s>

Pred: ch            True: ch
Pred: ina           True: ina
Pred: </s>          True: </s>

LOSS: 0.0609435997903347 
------------------------- 
Pred: dirty         True: dirty
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: san           True: san
Pred:  franc        True:  franc
Pred: isco          True: isco
Pred:  and          True:  and
Pred:  den          True:  den
Pred: ver           True: ver
Pred: </s>          True: </s>

Pred: tax           True: tax
Pred: i             True: i
Pred: ing           True: ing
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: young         True: young
Pred:  adult        True:  adult
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.1552731990814209 
------------------------- 
Pred: people        True: people
Pred: </s>          True: </s>

Pred: water         True: water
Pred: </s>          True: </s>

Pred: wine          True: wine
Pred: </s>          True: </s>

Pred: den           True: den
Pred: </s>          True: </s>

LOSS: 0.0019318389240652323 
------------------------- 
Pred: c             True: c
Pred: reme          True: reme
Pred: </s>          True: </s>

Pred: tom           True: tom
Pred: atoes         True: atoes
Pred: </s>          True: </s>

Pred: take          True: take
Pred:  off          True:  off
Pred: </s>          True: </s>

Pred: sharp         True: sharp
Pred: a             True: a
Pred: </s>          True: </s>

LOSS: 0.0017113079084083438 
------------------------- 
Pred: stone         True: stone
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: bread         True: bread
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: rust          True: rust
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: f             True: f
Pred: lee           True: lee
Pred: ce            True: ce
Pred: </s>          True: </s>

LOSS: 0.1034645363688469 
------------------------- 
Pred: le            True: le
Pred: ash           True: ash
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: watch         True: watch
Pred:  tv           True:  tv
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: f             True: f
Pred: ris           True: ris
Pred: bee           True: bee
Pred: </s>          True: </s>

Pred: j             True: j
Pred: al            True: al
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.05397433042526245 
------------------------- 
Pred: ww            True: ww
Pred: i             True: i
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: gas           True: gas
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: br            True: br
Pred: ick           True: ick
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: cal           True: cal
Pred: ico           True: ico
Pred:  cat          True:  cat
Pred: </s>          True: </s>

LOSS: 0.07614269107580185 
------------------------- 
Pred: sun           True: sun
Pred:  flower       True:  flower
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: ped           True: ped
Pred: est           True: est
Pred: rian          True: rian
Pred: </s>          True: </s>

Pred: c             True: c
Pred: uc            True: uc
Pred: umber         True: umber
Pred: </s>          True: </s>

Pred: w             True: w
Pred: ax            True: ax
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.03771420568227768 
------------------------- 
Pred: b             True: b
Pred: ann           True: ann
Pred: anas          True: anas
Pred: </s>          True: </s>

Pred: tile          True: tile
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: oct           True: oct
Pred: agon          True: agon
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: 50            True: 50
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.08641490340232849 
------------------------- 
Pred: police        True: police
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: se            True: se
Pred: attle         True: attle
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: j             True: j
Pred: ames          True: ames
Pred:  paddle       True:  paddle
Pred: </s>          True: </s>

Pred: 4             True: 4
Pred: 0000          True: 0000
Pred:  feet         True:  feet
Pred: </s>          True: </s>

LOSS: 0.068741574883461 
------------------------- 
Pred: v             True: v
Pred: itamin        True: itamin
Pred:  c            True:  c
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: fire          True: fire
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: s             True: s
Pred: alt           True: alt
Pred:  and          True:  and
Pred:  pepper       True:  pepper
Pred: </s>          True: </s>

Pred: pe            True: pe
Pred: ps            True: ps
Pred: i             True: i
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.06972281634807587 
------------------------- 
Pred: g             True: g
Pred: raf           True: raf
Pred: itt           True: itt
Pred: i             True: i
Pred: </s>          True: </s>

Pred: corn          True: corn
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: co            True: co
Pred: ff            True: ff
Pred: ees           True: ees
Pred: hop           True: hop
Pred: </s>          True: </s>

Pred: chem          True: chem
Pred: icals         True: icals
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.06976678967475891 
------------------------- 
Pred: 19            True: 19
Pred: 40            True: 40
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: break         True: break
Pred: fast          True: fast
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: ten           True: ten
Pred: nis           True: nis
Pred:  court        True:  court
Pred: </s>          True: </s>

Pred: wine          True: wine
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.08425894379615784 
------------------------- 
Pred: bat           True: bat
Pred: he            True: he
Pred: </s>          True: </s>

Pred: sm            True: sm
Pred: og            True: og
Pred: </s>          True: </s>

Pred: house         True: house
Pred: cat           True: cat
Pred: </s>          True: </s>

Pred: t             True: t
Pred: oys           True: oys
Pred: </s>          True: </s>

LOSS: 0.0009015165851451457 
------------------------- 
Pred: to            True: to
Pred:  act          True:  act
Pred:  as           True:  as
Pred:  barrier      True:  barrier
Pred: </s>          True: </s>

Pred: electric      True: electric
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: am            True: am
Pred: at            True: at
Pred: uer           True: uer
Pred:  league       True:  league
Pred: </s>          True: </s>

Pred: base          True: base
Pred: ball          True: ball
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
